OffensiveRowNames,coef.OffGoalsRidge.,coef.OffShotAttRidge.,coef.OffCornersRidge.,coef.OffYellowCardsRidge.,coef.OffRedCardsRidge.,coef.OffFreeKicksRidge.,coef.OffPenaltiesRidge.,coef.OffCounterAttacksRidge.,coef.OffShotsOnTargetRidge.,coef.OffKeyPassesRidge.
`Jóhann Gudmundsson`,0.059713526927925774,-1.306019930150487,0.3884121500293252,0.14750669970053348,0.0016349281637676502,1.3137175382554667,0.011764062359249122,0.0024619895005966665,-0.2096240400526836,-0.21086304512939416
`John Egan`,-0.0021259380063293593,-0.07591574163837837,-0.02932302886321111,-0.02260357794221293,-7.450066217759815e-4,0.10611199689331505,-0.004679863785561395,0.013310273132399107,-0.028494881203236195,0.03077004611404667
`John Fleck`,-0.07973772350219814,-0.21680426639096273,-0.134391316835743,-0.023937834829060835,-6.520700939977794e-4,-0.4289919232640714,-0.00592363127145442,-0.02379986683183437,-0.12671817779735037,0.019775841383699422
`John Lundstram`,0.023722857605840045,0.028358466880116857,-0.09079004908407667,0.027647079847106737,1.186635617511773e-4,0.15656717495814956,-0.006305318256010791,0.02527515471847652,-0.016197402912473687,0.00175776387431127
`John McGinn`,-0.09557924122562081,-0.3925883988858578,-0.2705532619243977,0.022243212490852128,0.03142821301149339,-0.18164821193533812,0.0032890978893345014,-0.03238807764957181,-0.12828092805060728,0.058766317346690716
`John Stones`,0.06276124826857196,-0.16200852287851825,0.5958761200115222,-0.061997374102142205,0.012624235305797609,0.12034461004342543,-0.007469365219591599,-0.024866176410486048,0.1765358012638917,0.06789850794893251
`Jonathan Kodjia`,-0.4767271226697211,-1.9332746983004894,0.48286435281703693,0.04211703628956795,-0.0021481843777104975,1.5335184769234471,0.00952651445030393,0.048906638794247774,-0.40103826939959597,-0.4267511205840747
`Jonjo Shelvey`,0.05064712555748047,-0.3640142418112635,-0.2576540607280324,-0.03137302223995731,0.014662597977788553,0.13974753948823487,-0.008111205169595365,-0.0310577747073924,-0.13445634870558856,-0.12792579537241883
Jonny,0.04310519361759793,-0.15072169524847726,-0.004796833496759446,0.04861221296669188,0.02302473672785371,0.2928308430190212,0.005352289730422225,0.07502278583435955,0.01366118852108128,0.006440296174533062
`Jonny Evans`,0.09876890448658246,0.11121198338614938,-0.0014536384596040665,-0.008182453004392283,0.007831396282509511,0.03134141987312775,0.0011983074754098326,0.01746925415756419,0.09077929013619408,-0.03287861451064248
`Jordan Ayew`,-0.048799986868067954,0.053473709946510725,0.30329644711352455,0.11698919990685235,0.04439998534639198,0.5089945882253087,-5.893628688684665e-4,-0.009257506441536284,5.17218063452913e-4,-0.0012850531493380979
`Jordan Henderson`,0.12882240518710464,0.5178626537066233,0.08617875654826497,-0.00749878587811312,0.0024886172313667546,0.07552976712881761,0.011596309674080416,-0.03794893578301699,0.24551714076909212,-0.02864204015661689
`Jordan Pickford`,0.007250375387990471,0.03919952584032652,0.05255186934752559,-0.06698139465054556,0.016677566187674204,-0.08364339972274326,-6.288283187030003e-4,8.88814144336349e-4,0.04914038907298527,0.018163128213293214
`Jordan Thomas`,0.5448354036980061,-6.327465046884315,2.50640785215679,0.4504702540752685,0.00838673318932608,3.2789572447680944,0.0069785337894229535,0.07237162746200289,1.72671933912548,-6.191366948857049
`Jordon Ibe`,-0.07385406474555636,0.16081773655445872,-0.18513178920467535,-0.07574302167143089,-0.032700733244460274,-1.9133673348958224,-7.750231797494218e-4,-0.029538330409337548,-0.3049988523795075,-0.25747281533526867
Jorginho,-0.03184453395922988,0.0021062620800211354,0.12623322337422901,-0.025930365772260152,-9.828564742703813e-4,0.2085308033452894,-0.0021717641274298957,-0.026837349348315203,-0.0629234639545149,0.08157202314748349
`José Holebas`,-0.11812442447725201,0.15149211603874227,0.42166102217985274,-0.11178083579455994,-8.613474006133607e-4,-0.04995603677974271,-0.006978234217491029,-0.01059888332722004,-0.050865277523035796,0.004712151229398951
`Joseph Willock`,0.15006997537473352,1.062212130882504,0.3302498315249121,-0.06495458272988423,0.01063407582758122,0.4384713961232804,-0.007289212882140276,0.011015670679943062,0.5147356572130561,0.18996509142530038
`Josh Brownhill`,-0.048851669321670635,-0.13877820298256457,-0.22504228392433095,-0.016571584272776652,0.001681933510377072,0.543899980793442,0.007550702585350673,0.009308425446178442,-0.2326220660268314,0.0559389714366377
`Josh Martin`,-0.40721056143680684,-3.1349637995169397,-0.2423225103906827,-0.41823088081215304,0.005044484391818117,-0.08323023535406329,0.001459756164234009,0.03583523808578569,-0.9887414990918367,-1.0795290875576204
`Joshua King`,-0.04577332882317825,-0.43234979816906066,-0.2855649441144541,0.09337986149997722,-0.009847772253614297,-0.32558017148209056,0.001069986397481028,0.005532532436663603,-0.20974784316263073,-0.07069767713312364
`Josip Drmic`,0.008836446695142252,-1.4890689332294922,-0.4389057880247064,0.04760455030075589,0.0014641331221300594,0.7975449013744685,-0.004270287186911621,0.012782824764595508,-0.5933190453822815,-0.14951571683242715
Jota,-0.18657219119024707,-3.4077150567388976,-0.8204870269465004,0.3275887095397914,-0.01081126688358711,-0.568769913385238,0.004053181837591376,0.03157105383233348,-0.6719633679151183,0.08350429151605895
`Juan Foyth`,-0.21242689016513036,3.466703550036665,0.6789123947610679,0.25836285683868604,0.03174812581197225,0.20302863025615842,6.106189535647118e-4,-0.014881384410703883,0.5285078963831527,0.06432459802471754
`Juan Mata`,0.003939873824318983,0.2969754431456699,0.19254251642209028,0.07136135633257211,0.004801572176992808,0.24595800090444017,0.005415927366740662,-0.08170609878696503,0.3648654469174307,0.10643164168185514
`Junior Stanislas`,-0.10835201318505047,0.2649852122514192,0.25781555190155614,0.12057389470001631,0.050480727040096526,-0.17359908890635298,0.005311668178110892,-0.04275554741850561,-0.3025331489607901,-0.08851328519334277
`Jürgen Locadia`,-0.1469114598443382,-0.602054567182439,-0.7604451459123243,0.22917602327362946,-0.004884239580381618,-1.0788157793295585,0.001155806744435547,0.007098600120262302,-0.41561600891465983,-0.04924474660144055
`Kasper Schmeichel`,0.09358344285946568,0.10476889992388695,0.010791412086210822,-0.0029782963058358107,0.007356581449621996,0.01982797291885872,0.0012855741187203626,0.016335218306468325,0.08600681976011258,-0.027360496944358898
`Keinan Davis`,-0.029786375236298093,1.3982304970386508,-0.10480436048784503,0.04467784888674871,-0.010154617892916034,0.5242665017298096,0.002242555355574131,0.030364106698153884,0.21427311948510094,0.34344506366274846
`Kelechi Iheanacho`,-0.0017550710873488248,-0.29525673321798646,-0.5317758610022966,0.03621257876330267,-0.05224443811156604,-0.33045120461282335,0.004326494822926972,0.006338893132382526,0.1671520139764067,0.07280155668411913
`Kelland Watts`,-0.21779587546455048,-3.6656742485842235,-0.9268435420986302,-0.2557275794305358,-0.009284588091486209,-3.385824304055273,-0.005558444792802609,-0.013537604087016798,-0.6291389024793056,-0.39226230723891364
`Kenny McLean`,-0.026530186727546576,0.06080615250247196,0.03947871741704041,-0.03841123992826479,0.002312068215187553,0.1529763976762336,0.008707716762570759,-0.007303212501106284,-0.04554645217773731,-0.061374077375779185
`Kepa Arrizabalaga`,-0.04897341012330551,0.4783858582839763,0.2127422029666648,-0.014112360371530065,0.0019053623421588957,-0.08277850048054272,0.0012706730427291212,-0.03656860142781114,0.12690285792750863,0.0976408859986025
`Kevin Danso`,-0.1997916771547775,0.8159540717067035,0.22074194910405778,-0.08763498439124777,0.004944919697324466,0.1350467323242438,0.0012004350003121448,0.03295429247859609,-0.4600828785976166,0.1968787562973347
`Kevin De Bruyne`,0.12482179325842031,1.103575574887048,0.42985306201367696,0.017541936678687687,-0.025240646630769383,0.05590665305190797,-8.980012262399638e-5,0.012735072015435446,0.3095137776951817,0.06414295555821443
`Kevin Long`,-0.002855042290696225,0.5627443119627848,-1.0315702130871767,-0.03144265334202434,0.0033022397973469916,0.9195225039318553,0.01238179365658668,0.009495667385994952,-0.1856332463767859,0.169555401164384
`Ki Sung-Yueng`,-0.19724591059398955,1.3722347502432488,-1.160726684210019,0.18209542804125017,0.06033752893986231,0.2783409755547729,0.00958890268549489,-0.06245330763350474,0.2756924488524619,0.30088911064945334
`Kieran Tierney`,0.002322409257987052,-0.637341303906274,0.44843927495711605,-0.0870745874282823,-0.0019078561652686563,0.39870863262738165,-0.004637265676802539,0.007661229249247081,-0.09709073978091019,0.17848280092803676
`Kieron Freeman`,0.15267377032051363,1.836828513621696,0.3834874171264125,0.1018171389766023,8.784345416698918e-4,2.678576718132053,0.003901000183026199,-2.419160181767452e-4,0.4220267322856478,0.1471802645669513
Kiko,0.0036081706743148327,0.33523664745109955,-0.2717896984146548,0.0251075921642973,-0.0050045147438218295,0.3215463823331045,0.01325613807050222,0.021305550620872218,0.018712374047046218,-0.007748747402050778
`Kortney Hause`,-0.11639288212398022,0.6819538968210749,0.22352042180711065,-0.06115742699772265,-0.015485631548446049,0.1471926935957949,-0.003487942805106418,0.007134168219890312,-0.10899409138250792,0.060156086172937356
`Kurt Zouma`,-0.07290611816919987,0.11367605826660747,-0.18256092249551303,0.014678560514915897,-4.21458693430052e-5,0.41732222950828585,-0.005406593334749609,-0.018924834497363575,-0.042223175365097496,-0.013112690488675874
`Kyle Walker`,0.07846707452594752,0.5450054885237489,0.3564664933480597,-0.06608593398430733,-0.030790023277918774,-0.2416524718009044,0.004287693652297874,0.013749039544614833,0.288051702318092,0.041512476818036236
`Kyle Walker-Peters`,0.15816534838830937,1.1663066524880463,0.3811895630652349,0.04115243450283963,1.5761763214793727e-4,0.07895327321654425,0.018076004218816135,0.001083468604968548,0.16799059660862145,0.02160042874850537
`Leander Dendoncker`,0.04221681439915216,0.6649697750501314,-0.09453955991631142,0.0311159227579008,0.022444949187700982,0.15721169352134545,0.003288090645575046,0.04834655481326666,0.15259924623026663,0.042611555837485125
`Leandro Trossard`,-0.06383700818996885,-0.46605124244624796,-0.4562848499860101,0.048759700841252626,-0.0028694908341502733,-1.1163704091519469,-0.0010696574520375713,-0.0045725077724373085,-0.2490892190784164,-0.03442732936927746
`Leighton Baines`,0.006699650480857057,0.21341125361359448,0.9304330423220722,0.16555485502358905,-0.005682572810726787,-0.19212957402316813,-0.015031340780790678,0.010872924132469465,-0.06749588410547663,0.09720598631181977
`Leon Clarke`,-0.5624562316477156,1.6770792666131753,-1.4347761548324989,-0.16455774128773698,0.0031093981458316226,-0.7832387440430024,-0.19942661710218523,-0.01251681951379647,-0.5816000602574357,1.0953236144264082
`Leroy Sané`,-0.3238671769153781,-1.350448611447656,-1.8301392144323174,-0.34201989031009034,-0.00859914876800228,4.773477235244829,-0.008511872352318376,-0.048789676306883065,-1.1163738981727351,0.37716809387818534
`Lewis Cook`,-0.010345004202106248,-0.7710519777508812,-0.22366854904921313,0.068289281976173,-0.00777574794837239,-0.19450744380204862,0.0038298616270743516,-0.032761166858026255,-0.1532696117005538,-0.1511598174501468
`Lewis Dunk`,-0.029234735492153732,-0.6647989567182025,-0.14160903098895983,0.079098110107908,-7.994721256661393e-5,-0.4390785021023599,-0.0011342152386583757,-0.006312894416768327,-0.1477204179420811,-0.12655661221998216
`Lloyd Kelly`,-0.009447484632506702,-0.8813458113448266,-0.16674456738874396,-0.074066104682676,0.04930776430723068,-0.6122992323793042,0.0018740459691637262,-0.03940349385788423,-0.09254408212977126,-0.1960569080152745
`Lucas Digne`,0.005089166344163572,0.1017305561973031,-0.02947718047771025,-0.08708670152511418,0.01978663841374478,-0.04075307307084612,-0.0012487435716302096,0.0013787846291945737,0.062636657689612,0.022947120147982728
`Lucas Moura`,0.07204449500194633,0.009583988841683246,0.13209197123176145,0.030581516072311427,-0.03505474100076507,-0.15436123717878,-9.586462817203006e-4,0.009460509536215985,0.016497260084077075,-0.001614742961585703
`Lucas Torreira`,-0.09569646430550488,-1.0333720535996618,-0.790135611492479,-0.008651298968762863,0.01706673711691301,0.6234666454677072,-0.004408329399567595,-0.0013238857914495842,-0.3521824367196838,-0.21748086785374535
`Luka Milivojevic`,0.011014071335744646,-0.13554125748244855,-0.11137822449608875,0.06619322148688564,-0.005632881055077969,-0.04543821439088071,-2.853752223172499e-4,-0.0019842511735301575,-0.0071214039768250975,-0.03754365973636814
`Lukas Rupp`,-0.06714534141702991,-1.2354501102848363,-0.2300088191068749,-0.06951985994084055,8.586919772052759e-4,0.3010535373071487,-0.0052615296567963205,0.00287066837386778,-0.19232786993973516,-0.27042722129993624
`Lukasz Fabianski`,0.00590330132946427,0.22171656284355598,0.06982945147814032,-0.11279660055872669,-0.0024191431506450207,0.0865044443030384,8.941299759278961e-4,0.00474221337426176,0.1331290663032272,-0.01883286541537329
`Luke Freeman`,0.02745474289016404,0.8477090015974659,1.1358478947933548,0.018763882330567312,0.005502885458073955,1.1042741608335043,0.0017664952212881934,0.009501440477830376,-0.019006419714252022,-0.02485389069198161
`Luke Shaw`,0.0978881450212504,0.2582997497128774,-0.22095315117685435,-0.047129018569608556,0.0020836383512639516,-0.2753048571525738,9.564176754180678e-4,0.016047369599928224,0.21502056911411085,0.13897500910230706
`Luke Thomas`,-0.14186351275474596,0.8107031450481935,0.5141247272844315,0.12304262540610564,-0.00850298744504625,0.4772425602829149,-0.0028604138590436774,0.061975043466375564,0.2538910717931801,0.28744913915035347
`Lys Mousset`,-0.039431660190914535,-0.2273548851733022,0.14037470539817432,-0.047179918751867216,-8.065839351993354e-4,-0.23985799977240221,0.0028176773196819482,0.005707578637594003,-0.06354570508047291,-0.060897574293804116
`Mamadou Sakho`,0.045381356297960335,0.13583116036550083,0.20307660410179373,0.2501579996708101,-0.1004291469461825,-0.2886392139901957,0.0017403880805883854,-0.001585704867433066,0.03304254892241345,0.008605981774018025
`Manuel Lanzini`,-0.14888997477240984,-0.3029251438559534,-0.2846327073575238,-0.22479838368636268,0.005376261325970214,-0.039391685668527236,-0.0015942756298057933,0.011361936299521633,-0.28510076571729337,-0.03263025785496583
`Marc Albrighton`,0.06403538235754161,-1.0349637042283777,-0.4516625581781283,-0.1626492982854815,-6.864586851169167e-4,-0.6075266840434066,0.003659690717013236,0.03024707773112817,-0.16861561033276554,-0.2844506369557189
`Marco Stiepermann`,-0.1950384924633463,-0.3512455978169365,0.43637434655144475,0.09729123650634823,-0.006154041222350111,0.9966274462545721,-0.010001051870897532,-0.06698283864979021,-0.11485005556101197,-0.29407932005878656
`Marcos Alonso`,0.049420784318410675,0.6273287262916628,0.23650602041550567,0.020339449305681327,0.002948224343368636,-0.12344288629713968,0.0081541004012197,0.003942581929559003,0.3533347807930792,0.11166274083856455
`Marcos Rojo`,-0.05615687410777043,1.5544119410379,-0.2086176202241988,-0.07585833375579273,-0.007778131761497344,-1.715987185703657,-9.036251420717334e-4,0.003975564798725941,-0.22512109044511203,-0.3752196713555005
`Marcus Rashford`,0.05305800783869428,-0.017880552784981817,0.24914557216791466,0.00828387441396133,7.346585519215007e-4,-0.13259561338914402,0.003705611187532191,0.0019056790129043516,0.007859112128549556,0.009590994147378979
`Mario Vrancic`,-0.1777307171413311,1.593366128260425,-0.0019723809627713623,0.09814511029220449,-0.0049257059321525165,-0.2474717063171267,-0.008624774405584719,-0.04926548319493979,0.012694145468236323,0.033363286496118985
`Mark Noble`,-0.07733146064752916,-0.7793274526959969,-0.18991462352635322,-0.1078226729251872,0.001364740304858052,-0.33114865558217815,1.369745804994471e-4,-0.007619301810958579,-0.09411144281626871,-0.07875383319593468
`Mark Travers`,-0.21605720541799162,-2.802431889194111,-1.3343769766391569,-0.3693213532076351,-0.020012104431261432,-1.6560380937728318,0.002593175208906575,-0.017468033487878135,-0.6624034824204842,-0.3482080675225673
`Martin Dubravka`,0.015350752600434928,-0.07025024154622066,-0.11636990828763287,-0.033879926050282824,-0.026988317187439936,0.15726079854887962,-0.003049046962621521,-0.0075646206610005895,-0.04183964544572546,-0.04046145757024296
`Martin Kelly`,0.053044263256308705,-0.2969590818389678,-0.46582976258492803,0.010157235538219657,0.050468077344266,-0.3774752567257128,3.623813905223001e-4,-0.006515875229894983,0.16270242410492816,-0.15280507772599072
`Martín Montoya`,-0.03991843042172156,-0.4129718042253606,-0.07074894587336278,0.042592202140661124,1.0996273907539812e-4,-0.6548663002514588,-0.0018432736278279917,-0.019740007856726843,-0.23098487976407345,0.010438252393325437
`Marvelous Nakamba`,0.035604269282121674,-0.47150007962932405,-0.24730737429307173,0.08173765103810364,0.048360916812345806,0.1916965876845844,-0.006493735147011353,0.03160033443143922,-0.03245481923229679,-0.07735767591934178
`Mason Greenwood`,0.03988387767340551,0.9839632594167544,0.32833188401695895,0.05125329741181038,-9.867899370505644e-4,-0.046590813288999215,0.004896089012499329,0.03166677790249747,0.15849851348570848,0.10794783190381498
`Mason Holgate`,0.019314857765014667,-0.056546135041532816,-0.028462425441082333,-0.07261386116687064,0.03408648648233807,-0.33965321355858996,0.003331990534958697,0.005103754090739597,-0.0028133555431769813,-0.02238314604508634
`Mason Mount`,-0.035608713591178516,0.15818651392900737,0.10715030576113753,-0.028361092542856386,0.0025691003406601337,0.4572050786818962,-7.561075590872274e-5,-0.03549464910058755,0.1181107443481394,0.02228913753693481
`Matej Vydra`,-0.02334074034238831,-0.0758964643424003,0.4859809405533216,0.005585057335121875,0.0013743124933917378,0.6050515321763057,0.00972949617424277,-0.010070524244025478,0.01397477486377086,-0.17528962625987746
`Mateo Kovacic`,-0.07317399872410163,0.07489389853667659,-0.01287950527190027,0.016261215453162916,0.0029521304195682424,0.1344274664922113,-0.0034184286139672866,0.013031544696652214,-0.13143972985129002,-0.047895696223899685
`Mathew Ryan`,-0.03133256103363293,-0.593250047425893,-0.18338241635594216,0.06878091924458059,-7.828735530836623e-5,-0.4361738362857934,-0.0010380596134622073,-0.009260212037836755,-0.1418627941486716,-0.11474034223795448
`Matt Ritchie`,0.12175345212205392,-0.1267273547015523,0.05602776796262181,-0.06928342373539742,0.014380876715034388,0.005041037450333416,8.228280955232141e-4,-0.0047643502740404515,0.10566308873984313,-0.04828731440406678
`Matt Targett`,0.02674933786412565,0.4212253910504037,0.0488941343376578,-0.03931834509167587,0.031104743445916017,-0.07203702629170441,-0.0048063961175794714,0.06551573276180528,0.11460013882705668,0.055676625477517366
`Matteo Guendouzi`,-0.08783545770199899,-0.2572683336674882,0.2694261264842893,0.0723459740562115,-0.046678025052434846,0.8514115240460198,-6.48187831371796e-4,0.003271191326423912,-0.10182798012722818,0.11748422985975632
`Matthew Doherty`,0.048736809032701396,0.09483546581207387,-0.009581667199253716,0.07801830752678657,0.02377893188211052,-0.10424927923896714,-6.617091575332964e-4,0.053190386165663954,0.0626930425770978,-0.005269849770489051
`Matthew Longstaff`,0.07121599084799406,0.9076678590006128,-0.5226007858681099,0.06861424137429309,0.02601078497751278,-0.7777940936687522,0.0043849816666567286,0.03691249963469752,0.051681390472681915,0.11716999451036993
`Matthew Lowton`,-0.04810057982334879,-0.390377518480533,0.18780393482704008,0.012350694557040137,0.004101264892252355,0.09403488753646817,-0.0064226647223096225,-0.005858622682215673,-0.2500760467098842,0.12192765355412519
`Matty James`,-0.2956784572592335,-3.560959754588039,-1.225303444618379,-0.31451398349003307,-0.04510376043216058,-3.6973963216889887,-0.009168587925569967,-0.056434157609725845,-0.8148526219941645,-0.36649405820576325
`Max Aarons`,-0.01769303577093826,-0.10072175357346562,0.01975005847987917,-0.006689484341027107,0.0011335913116919264,0.16242630012159417,0.007744343875373747,-0.0068644489711702505,-0.021547255981985952,-0.030020711061448522
`Max Kilman`,0.023718096288630343,1.387537831935078,1.7976306123063792,0.3131914093085502,-0.007829504848937694,2.944131435512942,0.0017167863720013237,-0.04045271627644028,0.16184876729417744,-0.07196502040441825
`Max Meyer`,0.06872203207496672,0.15076222382013474,0.0973255983546531,0.2214959276331649,-0.008505250459488163,0.6350036216634747,-0.001859934880808274,-0.04291042791896162,0.049007417726802456,0.03766062511522189
`Max Thompson`,0.2970236074994078,7.9194408787024315,1.5731719514770324,0.3156262326154027,0.00832902160436494,-6.943827267661882,0.00855031209400755,0.04467420839849617,0.9908423872738558,0.4987473318079246
`Maya Yoshida`,0.09529543440523092,-0.5026087431425943,-0.5782685014640488,0.012379405762358981,0.0019004109350028618,0.5454730069012163,-0.010020087002147435,0.011062266532681015,0.15496413885631166,0.09683800562307306
`Mbwana Samatta`,-0.15840787310173743,0.05676579492660115,0.4803081228538379,0.0078015976941266715,0.0913239252360131,-0.6705724391344776,-0.018683997363164014,0.0229413378527317,-0.0847138306593073,0.048466011195676485
`Mesut Özil`,-0.13732329089647313,-0.8398650718726468,-0.29718030915042326,0.05214880554857732,-0.06619013687036576,-0.30248507139749375,-0.002730614613032693,-0.008582570554729555,-0.02773492817212983,0.09911601697182858
`Michael Keane`,0.022651972448983097,-0.22672241577734803,0.10749264364761217,-0.008251134003448098,-0.008760173546701585,-0.30893769671091403,-0.0010245328189252216,0.0010664965611656729,0.0014125602072919245,-0.02275987798078988
`Michael McGovern`,-0.15642625994250003,0.08217862253910141,1.8511681959325472,0.12233538994519833,0.00643149312552751,1.9339137988581987,-0.006257411917224212,-0.01375369594293081,-0.18553473666941656,-0.33738751349714574
`Michael Obafemi`,-0.2415363853277644,-1.4252374492327695,0.45500009071152947,0.047161209843174956,0.0033666788153295093,0.1106480636709096,-0.002406170794417678,-0.049989688151671,-0.3224361333359527,-0.07450239347450893
`Michail Antonio`,-0.056148198227570424,-0.025260052221604275,0.06953623443389856,-0.07959177726223368,-8.212259016612532e-4,-0.11079231294108748,-1.9173686167459276e-4,0.018810161085299634,-0.12698441189979684,0.09365692757224946
`Michy Batshuayi`,-0.11372512030003364,0.22716509751000974,0.38221111587511075,-0.2448616426914702,-0.0019533463016942337,0.06826056683643389,-0.0021331999576192067,0.02459945350205847,-0.3080966592838244,0.2515825528664797
`Miguel Almirón`,-0.0011091816583096803,-0.42591245520207127,-0.1637785557144977,-0.034916787067773285,-0.020751221283198507,0.29443542869468264,-0.005128231155500333,0.0065153889854067705,-0.17340957037235788,-0.08686762893011217
`Mohamed Salah`,0.05268408799195567,0.33234388349670346,0.19332288638216918,-0.04010203714736284,-0.0022571638446183193,-0.08778572363961326,-0.0018074642355595334,0.004822745207964119,0.16480587507465658,-0.06951535934035279
`Moise Kean`,-0.004857395946559799,-0.5243736289805062,0.19493599411029566,-0.3047304570579162,-0.010635431106984755,-0.11070973919727364,9.783053237278584e-4,-0.01388105743308999,-0.20403359604860186,0.13882580733804822
`Morgan Gibbs-White`,-0.20218237661897764,-0.7612397494229897,-1.29342108505869,0.3272298074170102,-0.028891466499804862,2.29540422092103,0.044448770048352175,-0.10690559469314115,-0.7635572786979204,0.05070178808696073
`Morgan Schneiderlin`,0.07752041738139591,0.7146460946679398,0.43156423196141663,-0.39625549117643427,-0.009892774217233342,0.0485006730084366,0.0015973842423511436,-0.0065985606066309025,0.4889724051370757,0.12643608341724408
`Moritz Leitner`,0.08464360692096644,0.23073222623473244,-0.3475794452938585,0.14887793520679068,0.0016950384044203551,0.3825816497227083,-0.009182482990849,0.014716639754501827,0.12098886908038083,0.11127408857765211
`Moussa Djenepo`,-0.14499127543874965,-0.7129105258645724,-0.28833277906079313,-0.005301953538762487,-0.00533438363157357,0.5505810649124219,-0.005680307146494388,0.0055346236846392435,-0.32883382626952856,-0.20695241714511683
`Moussa Sissoko`,-0.11534257357187312,0.08247414240063385,-0.027814299861857128,0.01986529515634154,-0.03112844822802509,0.07371659312134367,-0.0033511797827074094,0.017568452130995515,-0.08550261274367094,-0.02183553498177863
`Muhamed Besic`,0.10888517616755618,0.8167609411091515,-0.6297659724791251,-0.1383292012968785,-8.393256204349255e-4,0.438798964984901,0.004273922408312653,0.04155580163613318,0.18272346301840253,-0.05355548792530859
`N'Golo Kanté`,-0.002097904727489073,0.7455476063463103,-0.216465064685193,-0.05802062399043282,0.005186786817731125,-0.3287323544625233,0.007031022082654804,-0.0130811885997626,0.07104192645120197,0.06538816983679915
`Nabil Bentaleb`,0.042773182816430354,1.667774965021853,0.7688321423970417,-0.028892698173614454,-0.04645127359338004,0.9145159850279845,-0.014953219643115809,0.021668585709205625,0.31974589810276527,0.24597365178051347
`Naby Keita`,0.07669084862205988,-0.004394454403946475,-0.11632629434234025,0.004669702696828269,0.007481421918985697,1.2772617888018212,3.945092549776985e-4,0.07033888443521201,0.2156853159453022,0.17194705678425504
`Nacho Monreal`,0.16738840951339684,0.015223045646233498,0.48462045458967135,0.009335498334571847,0.016350253834290066,0.33816581414585717,-0.0016873081363439671,0.02248619831037301,0.607399206861157,0.02541597995295256
`Nampalys Mendy`,-0.06528986175097232,0.34392515904775783,0.5596861101249134,-0.06973642629836334,0.0024546815693875647,0.8927609952979756,-6.426535334160141e-4,-0.00881061433333692,-0.1378483394541468,-0.06409847480055182
`Nathan Aké`,-0.07620162083465269,-0.620763266700041,-0.35479327436770064,0.07899736351241264,-0.005683910218556995,-0.4521253684173822,-0.016056320984668537,-0.013390578348152098,-0.1511142826018145,-0.049013242720425114
`Nathan Holland`,-0.3855706085002024,-0.6165116893233443,0.3090745271503008,-0.054177354221982325,0.008805520931369657,-0.47321841619900284,0.003142130748546909,0.0829984500796945,-0.43411539360351575,-0.279151571118742
`Nathan Redmond`,-0.06189715717399238,-0.19929689549728513,0.039352412508160586,0.011942439057529487,0.005089770100757227,-0.44872661628990906,0.00790297331910894,-0.0049147799547033634,-0.15208263908558703,-0.01570013938581688
`Nathan Tella`,0.2440678496809943,5.215186448257421,1.8246991026707795,0.23940929337542563,0.01650042822230737,0.44100120055729025,0.013810738148002474,0.03891977083848916,0.7358606438732195,0.350184886352605
`Nathaniel Chalobah`,-0.02211424160270497,-0.656790064607616,-0.4091292047586526,-0.012099319705246749,0.002552911491061682,0.19070988918958343,-0.007538974648243775,0.03699410717842034,-0.07539977253603497,-0.20362113498966136
`Neal Maupay`,-0.061997709334504894,-1.464700407929554,-0.20942269562670426,0.09850009522484902,-3.19840916683185e-5,-0.6116636884782141,-0.0025597239774155134,-0.021139170377713998,-0.3104673368500638,-0.24044177441227538
`Neco Williams`,-0.03334991526610989,1.554568885995027,1.174046018926386,0.0795801973970719,-0.0015957397590400098,-0.8918029582215158,-5.871341185557685e-4,-0.1373311180068182,0.38559693674991014,0.1392705930094035
`Neil Taylor`,-0.26679007698016255,-2.170129027371974,-0.9219110107894525,0.19219796790544175,-0.009745878503351355,0.49704884215857587,0.00687475497657886,-0.19312341449272893,-0.38010176487285574,-0.2368571075826786
`Nemanja Matic`,0.058993326255001505,-0.4266630554637526,-0.12727490289197846,-0.15247799706920084,0.001585684213446858,-0.14907710502017274,0.004185636946103019,0.007900054262140337,-0.04239803452029293,-0.07539719153514132
`Nick Pope`,0.00494698927500702,-0.01622212385529838,0.024601681753940566,-0.011809510787370307,4.046927083547324e-4,0.042237630754164306,-6.914101101283195e-4,-4.0540571243150524e-4,0.008967239495804327,0.09818540723672785
`Nicolás Otamendi`,-0.07603179409456956,0.4770378058693413,-0.0674205406032682,-0.017386306317261742,-0.0424102699738693,-0.16471461652823588,-7.913785869863011e-4,0.018282800472928292,-0.002079332710907126,0.02328143199773896
`Nicolas Pépé`,0.06442061489435025,-0.2988148976901563,0.09715986288728659,-0.014568277781185607,-0.04014094900006811,0.36772015631139515,-0.002095320534655809,-0.022498660647533093,0.13571388729868217,0.07078257073001908
`Odion Ighalo`,0.07664673342748597,0.10529567830670546,-0.8734595683059759,0.1452686939778673,0.008321603755738958,0.23630796018687963,-5.293039146402372e-4,0.0069056220630015755,0.3407581972748998,-0.14866259127554618
`Oleksandr Zinchenko`,0.19573482641955958,1.0055253777040334,0.24793208583483692,-0.05049252047125217,0.006904398723822216,0.2651091170269717,-0.002897571592961375,-0.0036128332419112317,0.047170465584662986,-0.06037133888609817
