A,Starter,gameid
Henri Lansbury,0,541706
Trézéguet,0,541706
Aaron Ramsdale,-1,541695
Nathan Aké,-1,541695
Chris Mepham,-1,541695
Diego Rico,-1,541695
Adam Smith,-1,541695
Philip Billing,-1,541695
Jefferson Lerma,-1,541695
Arnaut Danjuma,-1,541695
Harry Wilson,-1,541695
Callum Wilson,-1,541695
Dominic Solanke,-1,541695
Simon Francis,0,541695
Lewis Cook,0,541695
Ryan Fraser,0,541695
Ederson,-1,541701
Fernandinho,-1,541701
Nicolás Otamendi,-1,541701
Angeliño,-1,541701
Kyle Walker,-1,541701
Rodri,-1,541701
David Silva,-1,541701
Kevin De Bruyne,-1,541701
Gabriel Jesus,-1,541701
Raheem Sterling,-1,541701
Bernardo Silva,-1,541701
Eric García,0,541701
Phil Foden,0,541701
Riyad Mahrez,0,541701
Tom Heaton,-1,541697
Tyrone Mings,-1,541697
Ezri Konsa,-1,541697
Matt Targett,-1,541697
Ahmed El Mohamady,-1,541697
Marvelous Nakamba,-1,541697
Conor Hourihane,-1,541697
John McGinn,-1,541697
Wesley,-1,541697
Jack Grealish,-1,541697
Trézéguet,-1,541697
Douglas Luiz,0,541697
Jota,0,541697
Ben Foster,-1,541703
Craig Cathcart,-1,541703
Adrian Mariappa,-1,541703
Adam Masina,-1,541703
Kiko,-1,541703
Étienne Capoue,-1,541703
Abdoulaye Doucouré,-1,541703
Will Hughes,-1,541703
Ismaïla Sarr,-1,541703
Gerard Deulofeu,-1,541703
Troy Deeney,-1,541703
Domingos Quina,0,541703
Issac Success,0,541703
Andre Gray,0,541703
Paulo Gazzaniga,-1,541699
Toby Alderweireld,-1,541699
Davinson Sánchez,-1,541699
Jan Vertonghen,-1,541699
Serge Aurier,-1,541699
Dele Alli,-1,541699
Harry Winks,-1,541699
Moussa Sissoko,-1,541699
Harry Kane,-1,541699
Son Heung-Min,-1,541699
Lucas Moura,-1,541699
Tanguy Ndombele,0,541699
Giovani Lo Celso,0,541699
Christian Eriksen,0,541699
Tim Krul,-1,541698
Ben Godfrey,-1,541698
Christoph Zimmermann,-1,541698
Sam Byram,-1,541698
Max Aarons,-1,541698
Kenny McLean,-1,541698
Tom Trybull,-1,541698
Ibrahim Amadou,-1,541698
Teemu Pukki,-1,541698
Onel Hernández,-1,541698
Todd Cantwell,-1,541698
Alexander Tettey,0,541698
Marco Stiepermann,0,541698
Emiliano Buendía,0,541698
David Martin,-1,541704
Angelo Ogbonna,-1,541704
Fabián Balbuena,-1,541704
Aaron Cresswell,-1,541704
Ryan Fredericks,-1,541704
Declan Rice,-1,541704
Mark Noble,-1,541704
Pablo Fornals,-1,541704
Robert Snodgrass,-1,541704
Sébastian Haller,-1,541704
Felipe Anderson,-1,541704
Nathan Holland,0,541704
Andriy Yarmolenko,0,541704
Albian Ajeti,0,541704
Jordan Pickford,-1,541696
Michael Keane,-1,541696
Yerry Mina,-1,541696
Mason Holgate,-1,541696
Lucas Digne,-1,541696
Djibril Sidibé,-1,541696
Gylfi Sigurdsson,-1,541696
Tom Davies,-1,541696
Richarlison,-1,541696
Alex Iwobi,-1,541696
Dominic Calvert-Lewin,-1,541696
Bernard,0,541696
Morgan Schneiderlin,0,541696
Moise Kean,0,541696
Martin Dubravka,-1,541702
Ciaran Clark,-1,541702
Paul Dummett,-1,541702
Federico Fernández,-1,541702
Jetro Willems,-1,541702
Javier Manquillo,-1,541702
Jonjo Shelvey,-1,541702
Isaac Hayden,-1,541702
Allan Saint-Maximin,-1,541702
Miguel Almirón,-1,541702
Andy Carroll,-1,541702
Christian Atsu,0,541702
Emil Krafth,0,541702
Joelinton,0,541702
Mathew Ryan,-1,541700
Lewis Dunk,-1,541700
Adam Webster,-1,541700
Dale Stephens,-1,541700
Dan Burn,-1,541700
Steven Alzate,-1,541700
Pascal Gross,-1,541700
Aaron Mooy,-1,541700
Davy Pröpper,-1,541700
Aaron Connolly,-1,541700
Neal Maupay,-1,541700
Shane Duffy,0,541700
Leandro Trossard,0,541700
Martín Montoya,0,541700
Kepa Arrizabalaga,-1,541687
Kurt Zouma,-1,541687
Andreas Christensen,-1,541687
César Azpilicueta,-1,541687
Reece James,-1,541687
Mason Mount,-1,541687
Mateo Kovacic,-1,541687
N'Golo Kanté,-1,541687
Tammy Abraham,-1,541687
Christian Pulisic,-1,541687
Willian,-1,541687
Michy Batshuayi,0,541687
Callum Hudson-Odoi,0,541687
Alisson,-1,541690
Virgil van Dijk,-1,541690
Dejan Lovren,-1,541690
Andy Robertson,-1,541690
Joe Gomez,-1,541690
Jordan Henderson,-1,541690
James Milner,-1,541690
Naby Keita,-1,541690
Roberto Firmino,-1,541690
Alex Oxlade-Chamberlain,-1,541690
Mohamed Salah,-1,541690
Trent Alexander-Arnold,0,541690
Curtis Jones,0,541690
Xherdan Shaqiri,0,541690
Nick Pope,-1,541686
Ben Mee,-1,541686
James Tarkowski,-1,541686
Erik Pieters,-1,541686
Matthew Lowton,-1,541686
Jack Cork,-1,541686
Jeff Hendrick,-1,541686
Robbie Brady,-1,541686
Dwight McNeil,-1,541686
Chris Wood,-1,541686
Jay Rodriguez,-1,541686
Aaron Lennon,0,541686
Matej Vydra,0,541686
Vicente Guaita,-1,541688
Gary Cahill,-1,541688
James Tomkins,-1,541688
Jeff Schlupp,-1,541688
Martin Kelly,-1,541688
James McArthur,-1,541688
Cheikhou Kouyaté,-1,541688
Luka Milivojevic,-1,541688
Wilfried Zaha,-1,541688
Andros Townsend,-1,541688
Jordan Ayew,-1,541688
Jairo Riedewald,0,541688
James McCarthy,0,541688
Christian Benteke,0,541688
David de Gea,-1,541691
Harry Maguire,-1,541691
Victor Lindelöf,-1,541691
Luke Shaw,-1,541691
Aaron Wan-Bissaka,-1,541691
Jesse Lingard,-1,541691
Fred,-1,541691
Scott McTominay,-1,541691
Anthony Martial,-1,541691
Marcus Rashford,-1,541691
Daniel James,-1,541691
Ashley Young,0,541691
Axel Tuanzebe,0,541691
Andreas Pereira,0,541691
Kasper Schmeichel,-1,541689
Çaglar Söyüncü,-1,541689
Jonny Evans,-1,541689
Wilfred Ndidi,-1,541689
Ben Chilwell,-1,541689
Ricardo Pereira,-1,541689
James Maddison,-1,541689
Youri Tielemans,-1,541689
Dennis Praet,-1,541689
Jamie Vardy,-1,541689
Kelechi Iheanacho,-1,541689
James Justin,0,541689
Marc Albrighton,0,541689
Harvey Barnes,0,541689
Alex McCarthy,-1,541693
Jan Bednarek,-1,541693
Jack Stephens,-1,541693
Ryan Bertrand,-1,541693
Cédric Soares,-1,541693
Pierre-Emile Højbjerg,-1,541693
James Ward-Prowse,-1,541693
Nathan Redmond,-1,541693
Moussa Djenepo,-1,541693
Danny Ings,-1,541693
Shane Long,-1,541693
Sofiane Boufal,0,541693
Che Adams,0,541693
Dean Henderson,-1,541692
John Egan,-1,541692
Jack O'Connell,-1,541692
Chris Basham,-1,541692
John Fleck,-1,541692
John Lundstram,-1,541692
Oliver Norwood,-1,541692
Enda Stevens,-1,541692
George Baldock,-1,541692
Lys Mousset,-1,541692
David McGoldrick,-1,541692
Muhamed Besic,0,541692
Callum Robinson,0,541692
Oliver McBurnie,0,541692
Rui Patrício,-1,541694
Conor Coady,-1,541694
Romain Saïss,-1,541694
Leander Dendoncker,-1,541694
João Moutinho,-1,541694
Rúben Neves,-1,541694
Jonny,-1,541694
Matthew Doherty,-1,541694
Raúl Jiménez,-1,541694
Diogo Jota,-1,541694
Adama Traoré,-1,541694
Patrick Cutrone,0,541694
Pedro Neto,0,541694
Ruben Vinagre,0,541694
Bernd Leno,-1,541685
Sokratis Papastathopoulos,-1,541685
Calum Chambers,-1,541685
Kieran Tierney,-1,541685
Ainsley Maitland-Niles,-1,541685
Mesut Özil,-1,541685
Lucas Torreira,-1,541685
Granit Xhaka,-1,541685
Pierre-Emerick Aubameyang,-1,541685
Gabriel Martinelli,-1,541685
Nicolas Pépé,-1,541685
Sead Kolasinac,0,541685
Matteo Guendouzi,0,541685
Reiss Nelson,0,541685
Ben Foster,-1,541683
Craig Cathcart,-1,541683
Christian Kabasele,-1,541683
Kiko,-1,541683
Adrian Mariappa,-1,541683
Abdoulaye Doucouré,-1,541683
Will Hughes,-1,541683
Étienne Capoue,-1,541683
Troy Deeney,-1,541683
Gerard Deulofeu,-1,541683
Ismaïla Sarr,-1,541683
Domingos Quina,0,541683
Andre Gray,0,541683
Martin Dubravka,-1,541680
Federico Fernández,-1,541680
Paul Dummett,-1,541680
Fabian Schär,-1,541680
Jetro Willems,-1,541680
Javier Manquillo,-1,541680
Isaac Hayden,-1,541680
Sean Longstaff,-1,541680
Joelinton,-1,541680
Christian Atsu,-1,541680
Andy Carroll,-1,541680
Dwight Gayle,0,541680
Yoshinori Muto,0,541680
Aaron Ramsdale,-1,541676
Chris Mepham,-1,541676
Simon Francis,-1,541676
Diego Rico,-1,541676
Jack Stacey,-1,541676
Dan Gosling,-1,541676
Philip Billing,-1,541676
Jefferson Lerma,-1,541676
Ryan Fraser,-1,541676
Lewis Cook,-1,541676
Joshua King,-1,541676
Dominic Solanke,0,541676
Tim Krul,-1,541681
Ben Godfrey,-1,541681
Christoph Zimmermann,-1,541681
Sam Byram,-1,541681
Max Aarons,-1,541681
Kenny McLean,-1,541681
Tom Trybull,-1,541681
Alexander Tettey,-1,541681
Teemu Pukki,-1,541681
Todd Cantwell,-1,541681
Emiliano Buendía,-1,541681
Marco Stiepermann,0,541681
Onel Hernández,0,541681
Mario Vrancic,0,541681
Tom Heaton,-1,541675
Kortney Hause,-1,541675
Björn Engels,-1,541675
Matt Targett,-1,541675
Frédéric Guilbert,-1,541675
Marvelous Nakamba,-1,541675
Henri Lansbury,-1,541675
John McGinn,-1,541675
Wesley,-1,541675
Jack Grealish,-1,541675
Anwar El-Ghazi,-1,541675
Douglas Luiz,0,541675
Jonathan Kodjia,0,541675
Trézéguet,0,541675
David Martin,-1,541684
Angelo Ogbonna,-1,541684
Fabián Balbuena,-1,541684
Aaron Cresswell,-1,541684
Ryan Fredericks,-1,541684
Declan Rice,-1,541684
Mark Noble,-1,541684
Pablo Fornals,-1,541684
Robert Snodgrass,-1,541684
Sébastian Haller,-1,541684
Michail Antonio,-1,541684
Issa Diop,0,541684
Andriy Yarmolenko,0,541684
Carlos Sánchez,0,541684
Jordan Pickford,-1,541678
Yerry Mina,-1,541678
Michael Keane,-1,541678
Lucas Digne,-1,541678
Seamus Coleman,-1,541678
Mason Holgate,-1,541678
Tom Davies,-1,541678
Bernard,-1,541678
Alex Iwobi,-1,541678
Dominic Calvert-Lewin,-1,541678
Richarlison,-1,541678
Leighton Baines,0,541678
Moise Kean,0,541678
Paulo Gazzaniga,-1,541682
Toby Alderweireld,-1,541682
Davinson Sánchez,-1,541682
Jan Vertonghen,-1,541682
Serge Aurier,-1,541682
Dele Alli,-1,541682
Eric Dier,-1,541682
Moussa Sissoko,-1,541682
Harry Kane,-1,541682
Son Heung-Min,-1,541682
Lucas Moura,-1,541682
Harry Winks,0,541682
Juan Foyth,0,541682
Christian Eriksen,0,541682
Ederson,-1,541679
Fernandinho,-1,541679
Nicolás Otamendi,-1,541679
Benjamin Mendy,-1,541679
Kyle Walker,-1,541679
Kevin De Bruyne,-1,541679
Ilkay Gündogan,-1,541679
Rodri,-1,541679
Gabriel Jesus,-1,541679
Phil Foden,-1,541679
Raheem Sterling,-1,541679
Oleksandr Zinchenko,0,541679
Riyad Mahrez,0,541679
Bernardo Silva,0,541679
Mathew Ryan,-1,541677
Lewis Dunk,-1,541677
Adam Webster,-1,541677
Dan Burn,-1,541677
Martín Montoya,-1,541677
Pascal Gross,-1,541677
Davy Pröpper,-1,541677
Yves Bissouma,-1,541677
Neal Maupay,-1,541677
Leandro Trossard,-1,541677
Aaron Mooy,-1,541677
Bernardo,0,541677
Shane Duffy,0,541677
Steven Alzate,0,541677
Bernd Leno,-1,541665
David Luiz,-1,541665
Calum Chambers,-1,541665
Bukayo Saka,-1,541665
Ainsley Maitland-Niles,-1,541665
Emile Smith Rowe,-1,541665
Lucas Torreira,-1,541665
Granit Xhaka,-1,541665
Pierre-Emerick Aubameyang,-1,541665
Gabriel Martinelli,-1,541665
Reiss Nelson,-1,541665
Joseph Willock,0,541665
Alexandre Lacazette,0,541665
Nick Pope,-1,541666
Ben Mee,-1,541666
James Tarkowski,-1,541666
Charlie Taylor,-1,541666
Phillip Bardsley,-1,541666
Jack Cork,-1,541666
Ashley Westwood,-1,541666
Dwight McNeil,-1,541666
Jeff Hendrick,-1,541666
Ashley Barnes,-1,541666
Chris Wood,-1,541666
Robbie Brady,0,541666
Aaron Lennon,0,541666
Jay Rodriguez,0,541666
Alex McCarthy,-1,541673
Jan Bednarek,-1,541673
Jack Stephens,-1,541673
Ryan Bertrand,-1,541673
Cédric Soares,-1,541673
Pierre-Emile Højbjerg,-1,541673
James Ward-Prowse,-1,541673
Nathan Redmond,-1,541673
Stuart Armstrong,-1,541673
Danny Ings,-1,541673
Shane Long,-1,541673
Oriol Romeu,0,541673
Che Adams,0,541673
Michael Obafemi,0,541673
Dean Henderson,-1,541672
John Egan,-1,541672
Jack O'Connell,-1,541672
Chris Basham,-1,541672
Luke Freeman,-1,541672
John Lundstram,-1,541672
Oliver Norwood,-1,541672
Enda Stevens,-1,541672
George Baldock,-1,541672
David McGoldrick,-1,541672
Oliver McBurnie,-1,541672
Ben Osborn,0,541672
Muhamed Besic,0,541672
Lys Mousset,0,541672
Vicente Guaita,-1,541668
Cheikhou Kouyaté,-1,541668
James Tomkins,-1,541668
Patrick van Aanholt,-1,541668
Martin Kelly,-1,541668
Luka Milivojevic,-1,541668
James McArthur,-1,541668
James McCarthy,-1,541668
Christian Benteke,-1,541668
Wilfried Zaha,-1,541668
Jordan Ayew,-1,541668
Max Meyer,0,541668
Rui Patrício,-1,541674
Conor Coady,-1,541674
Romain Saïss,-1,541674
Leander Dendoncker,-1,541674
João Moutinho,-1,541674
Rúben Neves,-1,541674
Jonny,-1,541674
Matthew Doherty,-1,541674
Raúl Jiménez,-1,541674
Diogo Jota,-1,541674
Adama Traoré,-1,541674
Patrick Cutrone,0,541674
Pedro Neto,0,541674
Kasper Schmeichel,-1,541669
Çaglar Söyüncü,-1,541669
Jonny Evans,-1,541669
Wilfred Ndidi,-1,541669
Ben Chilwell,-1,541669
Ricardo Pereira,-1,541669
James Maddison,-1,541669
Youri Tielemans,-1,541669
Harvey Barnes,-1,541669
Ayoze Pérez,-1,541669
Jamie Vardy,-1,541669
Dennis Praet,0,541669
Marc Albrighton,0,541669
Demarai Gray,0,541669
David de Gea,-1,541671
Harry Maguire,-1,541671
Victor Lindelöf,-1,541671
Luke Shaw,-1,541671
Aaron Wan-Bissaka,-1,541671
Jesse Lingard,-1,541671
Fred,-1,541671
Scott McTominay,-1,541671
Anthony Martial,-1,541671
Marcus Rashford,-1,541671
Daniel James,-1,541671
Paul Pogba,0,541671
Juan Mata,0,541671
Mason Greenwood,0,541671
Kepa Arrizabalaga,-1,541667
Kurt Zouma,-1,541667
Fikayo Tomori,-1,541667
Antonio Rüdiger,-1,541667
Mateo Kovacic,-1,541667
N'Golo Kanté,-1,541667
Marcos Alonso,-1,541667
César Azpilicueta,-1,541667
Tammy Abraham,-1,541667
Willian,-1,541667
Mason Mount,-1,541667
Jorginho,0,541667
Reece James,0,541667
Michy Batshuayi,0,541667
Mathew Ryan,-1,541656
Shane Duffy,-1,541656
Dan Burn,-1,541656
Adam Webster,-1,541656
Dale Stephens,-1,541656
Steven Alzate,-1,541656
Bernardo,-1,541656
Ezequiel Schelotto,-1,541656
Aaron Connolly,-1,541656
Aaron Mooy,-1,541656
Pascal Gross,-1,541656
Leandro Trossard,0,541656
Yves Bissouma,0,541656
Neal Maupay,0,541656
Bernd Leno,-1,541655
David Luiz,-1,541655
Sokratis Papastathopoulos,-1,541655
Bukayo Saka,-1,541655
Ainsley Maitland-Niles,-1,541655
Mesut Özil,-1,541655
Granit Xhaka,-1,541655
Lucas Torreira,-1,541655
Alexandre Lacazette,-1,541655
Pierre-Emerick Aubameyang,-1,541655
Reiss Nelson,-1,541655
Shkodran Mustafi,0,541655
Joseph Willock,0,541655
Nicolas Pépé,0,541655
Tim Krul,-1,541661
Grant Hanley,-1,541661
Christoph Zimmermann,-1,541661
Sam Byram,-1,541661
Max Aarons,-1,541661
Kenny McLean,-1,541661
Tom Trybull,-1,541661
Alexander Tettey,-1,541661
Teemu Pukki,-1,541661
Todd Cantwell,-1,541661
Emiliano Buendía,-1,541661
Mario Vrancic,0,541661
Marco Stiepermann,0,541661
Onel Hernández,0,541661
Alex McCarthy,-1,541662
Jan Bednarek,-1,541662
Jack Stephens,-1,541662
Ryan Bertrand,-1,541662
Cédric Soares,-1,541662
Pierre-Emile Højbjerg,-1,541662
James Ward-Prowse,-1,541662
Nathan Redmond,-1,541662
Stuart Armstrong,-1,541662
Che Adams,-1,541662
Michael Obafemi,-1,541662
Oriol Romeu,0,541662
Sofiane Boufal,0,541662
Danny Ings,0,541662
Roberto,-1,541664
Angelo Ogbonna,-1,541664
Fabián Balbuena,-1,541664
Aaron Cresswell,-1,541664
Pablo Zabaleta,-1,541664
Declan Rice,-1,541664
Mark Noble,-1,541664
Pablo Fornals,-1,541664
Robert Snodgrass,-1,541664
Sébastian Haller,-1,541664
Michail Antonio,-1,541664
Manuel Lanzini,0,541664
Albian Ajeti,0,541664
Felipe Anderson,0,541664
Nick Pope,-1,541657
Ben Mee,-1,541657
James Tarkowski,-1,541657
Charlie Taylor,-1,541657
Phillip Bardsley,-1,541657
Jack Cork,-1,541657
Ashley Westwood,-1,541657
Dwight McNeil,-1,541657
Robbie Brady,-1,541657
Jay Rodriguez,-1,541657
Chris Wood,-1,541657
Kevin Long,0,541657
Jóhann Gudmundsson,0,541657
Ashley Barnes,0,541657
Ben Foster,-1,541663
Craig Cathcart,-1,541663
Christian Kabasele,-1,541663
Kiko,-1,541663
Adrian Mariappa,-1,541663
Nathaniel Chalobah,-1,541663
Will Hughes,-1,541663
Étienne Capoue,-1,541663
Troy Deeney,-1,541663
Gerard Deulofeu,-1,541663
Ismaïla Sarr,-1,541663
Craig Dawson,0,541663
Andre Gray,0,541663
Roberto Pereyra,0,541663
Martin Dubravka,-1,541660
Federico Fernández,-1,541660
Florian Lejeune,-1,541660
Fabian Schär,-1,541660
Miguel Almirón,-1,541660
Matthew Longstaff,-1,541660
Sean Longstaff,-1,541660
Jetro Willems,-1,541660
Javier Manquillo,-1,541660
Dwight Gayle,-1,541660
Joelinton,-1,541660
Emil Krafth,0,541660
DeAndre Yedlin,0,541660
Christian Atsu,0,541660
Alisson,-1,541658
Virgil van Dijk,-1,541658
Joe Gomez,-1,541658
Andy Robertson,-1,541658
Trent Alexander-Arnold,-1,541658
Jordan Henderson,-1,541658
Georginio Wijnaldum,-1,541658
Naby Keita,-1,541658
Roberto Firmino,-1,541658
Sadio Mané,-1,541658
Mohamed Salah,-1,541658
Adam Lallana,0,541658
James Milner,0,541658
Divock Origi,0,541658
Ederson,-1,541659
Fernandinho,-1,541659
Nicolás Otamendi,-1,541659
Benjamin Mendy,-1,541659
Kyle Walker,-1,541659
Kevin De Bruyne,-1,541659
Bernardo Silva,-1,541659
Rodri,-1,541659
Sergio Agüero,-1,541659
Raheem Sterling,-1,541659
Riyad Mahrez,-1,541659
Ilkay Gündogan,0,541659
Claudio Bravo,0,541659
Eric García,0,541659
Aaron Ramsdale,-1,541646
Chris Mepham,-1,541646
Steve Cook,-1,541646
Diego Rico,-1,541646
Jack Stacey,-1,541646
Dan Gosling,-1,541646
Philip Billing,-1,541646
Junior Stanislas,-1,541646
Harry Wilson,-1,541646
Joshua King,-1,541646
Dominic Solanke,-1,541646
Callum Wilson,0,541646
Ryan Fraser,0,541646
Lewis Cook,0,541646
Jordan Pickford,-1,541649
Mason Holgate,-1,541649
Michael Keane,-1,541649
Leighton Baines,-1,541649
Djibril Sidibé,-1,541649
Tom Davies,-1,541649
Gylfi Sigurdsson,-1,541649
Richarlison,-1,541649
Theo Walcott,-1,541649
Dominic Calvert-Lewin,-1,541649
Moise Kean,-1,541649
Yerry Mina,0,541649
Seamus Coleman,0,541649
Fabian Delph,0,541649
Vicente Guaita,-1,541648
Mamadou Sakho,-1,541648
James Tomkins,-1,541648
Jairo Riedewald,-1,541648
Martin Kelly,-1,541648
James McArthur,-1,541648
James McCarthy,-1,541648
Luka Milivojevic,-1,541648
Wilfried Zaha,-1,541648
Max Meyer,-1,541648
Jordan Ayew,-1,541648
Cheikhou Kouyaté,0,541648
Tom Heaton,-1,541645
Kortney Hause,-1,541645
Ezri Konsa,-1,541645
Matt Targett,-1,541645
Ahmed El Mohamady,-1,541645
Henri Lansbury,-1,541645
Conor Hourihane,-1,541645
Douglas Luiz,-1,541645
Wesley,-1,541645
Jack Grealish,-1,541645
Jota,-1,541645
Frédéric Guilbert,0,541645
Jonathan Kodjia,0,541645
Anwar El-Ghazi,0,541645
Paulo Gazzaniga,-1,541653
Toby Alderweireld,-1,541653
Jan Vertonghen,-1,541653
Juan Foyth,-1,541653
Tanguy Ndombele,-1,541653
Christian Eriksen,-1,541653
Giovani Lo Celso,-1,541653
Ryan Sessegnon,-1,541653
Serge Aurier,-1,541653
Dele Alli,-1,541653
Harry Kane,-1,541653
Lucas Moura,0,541653
Davinson Sánchez,0,541653
Erik Lamela,0,541653
Kasper Schmeichel,-1,541650
Jonny Evans,-1,541650
Wes Morgan,-1,541650
Christian Fuchs,-1,541650
James Justin,-1,541650
Nampalys Mendy,-1,541650
Hamza Choudhury,-1,541650
Marc Albrighton,-1,541650
Demarai Gray,-1,541650
Kelechi Iheanacho,-1,541650
Ayoze Pérez,-1,541650
Wilfred Ndidi,0,541650
Harvey Barnes,0,541650
James Maddison,0,541650
David de Gea,-1,541651
Harry Maguire,-1,541651
Victor Lindelöf,-1,541651
Brandon Williams,-1,541651
Ashley Young,-1,541651
Andreas Pereira,-1,541651
Nemanja Matic,-1,541651
Fred,-1,541651
Anthony Martial,-1,541651
Marcus Rashford,-1,541651
Daniel James,-1,541651
Jesse Lingard,0,541651
Luke Shaw,0,541651
Kepa Arrizabalaga,-1,541647
Kurt Zouma,-1,541647
Fikayo Tomori,-1,541647
Antonio Rüdiger,-1,541647
Mateo Kovacic,-1,541647
N'Golo Kanté,-1,541647
Emerson Palmieri,-1,541647
César Azpilicueta,-1,541647
Tammy Abraham,-1,541647
Willian,-1,541647
Mason Mount,-1,541647
Tariq Lamptey,0,541647
Callum Hudson-Odoi,0,541647
Jorginho,0,541647
Rui Patrício,-1,541654
Conor Coady,-1,541654
Max Kilman,-1,541654
Ryan Bennett,-1,541654
João Moutinho,-1,541654
Leander Dendoncker,-1,541654
Rúben Neves,-1,541654
Ruben Vinagre,-1,541654
Jonny,-1,541654
Diogo Jota,-1,541654
Pedro Neto,-1,541654
Adama Traoré,0,541654
Romain Saïss,0,541654
Raúl Jiménez,0,541654
Dean Henderson,-1,541652
John Egan,-1,541652
Jack O'Connell,-1,541652
Chris Basham,-1,541652
John Fleck,-1,541652
Muhamed Besic,-1,541652
Oliver Norwood,-1,541652
Enda Stevens,-1,541652
George Baldock,-1,541652
Callum Robinson,-1,541652
Lys Mousset,-1,541652
Oliver McBurnie,0,541652
David McGoldrick,0,541652
Billy Sharp,0,541652
Kepa Arrizabalaga,-1,541637
Kurt Zouma,-1,541637
Antonio Rüdiger,-1,541637
César Azpilicueta,-1,541637
Reece James,-1,541637
Jorginho,-1,541637
Mason Mount,-1,541637
N'Golo Kanté,-1,541637
Tammy Abraham,-1,541637
Christian Pulisic,-1,541637
Willian,-1,541637
Mateo Kovacic,0,541637
Callum Hudson-Odoi,0,541637
Tom Heaton,-1,541635
Tyrone Mings,-1,541635
Kortney Hause,-1,541635
Ezri Konsa,-1,541635
Marvelous Nakamba,-1,541635
Douglas Luiz,-1,541635
Neil Taylor,-1,541635
Frédéric Guilbert,-1,541635
Wesley,-1,541635
Jack Grealish,-1,541635
Trézéguet,-1,541635
Ørjan Nyland,0,541635
Jonathan Kodjia,0,541635
Conor Hourihane,0,541635
Kasper Schmeichel,-1,541640
Jonny Evans,-1,541640
Christian Fuchs,-1,541640
Çaglar Söyüncü,-1,541640
Wilfred Ndidi,-1,541640
James Maddison,-1,541640
Youri Tielemans,-1,541640
Ben Chilwell,-1,541640
Ricardo Pereira,-1,541640
Ayoze Pérez,-1,541640
Kelechi Iheanacho,-1,541640
Wes Morgan,0,541640
Hamza Choudhury,0,541640
Demarai Gray,0,541640
Paulo Gazzaniga,-1,541643
Jan Vertonghen,-1,541643
Toby Alderweireld,-1,541643
Ryan Sessegnon,-1,541643
Serge Aurier,-1,541643
Dele Alli,-1,541643
Christian Eriksen,-1,541643
Tanguy Ndombele,-1,541643
Harry Kane,-1,541643
Lucas Moura,-1,541643
Moussa Sissoko,-1,541643
Giovani Lo Celso,0,541643
Erik Lamela,0,541643
Rui Patrício,-1,541644
Conor Coady,-1,541644
Romain Saïss,-1,541644
Ryan Bennett,-1,541644
João Moutinho,-1,541644
Leander Dendoncker,-1,541644
Jonny,-1,541644
Matthew Doherty,-1,541644
Raúl Jiménez,-1,541644
Pedro Neto,-1,541644
Adama Traoré,-1,541644
Rúben Neves,0,541644
Ruben Vinagre,0,541644
Diogo Jota,0,541644
Jordan Pickford,-1,541639
Yerry Mina,-1,541639
Mason Holgate,-1,541639
Seamus Coleman,-1,541639
Tom Davies,-1,541639
Gylfi Sigurdsson,-1,541639
Fabian Delph,-1,541639
Lucas Digne,-1,541639
Djibril Sidibé,-1,541639
Dominic Calvert-Lewin,-1,541639
Richarlison,-1,541639
Theo Walcott,0,541639
Moise Kean,0,541639
Vicente Guaita,-1,541638
Mamadou Sakho,-1,541638
James Tomkins,-1,541638
Jairo Riedewald,-1,541638
Martin Kelly,-1,541638
James McArthur,-1,541638
James McCarthy,-1,541638
Luka Milivojevic,-1,541638
Wilfried Zaha,-1,541638
Max Meyer,-1,541638
Jordan Ayew,-1,541638
Cheikhou Kouyaté,0,541638
Brandon Pierrick,0,541638
Connor Wickham,0,541638
Aaron Ramsdale,-1,541636
Chris Mepham,-1,541636
Steve Cook,-1,541636
Diego Rico,-1,541636
Simon Francis,-1,541636
Jefferson Lerma,-1,541636
Dan Gosling,-1,541636
Lewis Cook,-1,541636
Callum Wilson,-1,541636
Dominic Solanke,-1,541636
Harry Wilson,-1,541636
Junior Stanislas,0,541636
Jack Simpson,0,541636
Ryan Fraser,0,541636
David de Gea,-1,541641
Harry Maguire,-1,541641
Victor Lindelöf,-1,541641
Luke Shaw,-1,541641
Aaron Wan-Bissaka,-1,541641
Jesse Lingard,-1,541641
Nemanja Matic,-1,541641
Fred,-1,541641
Anthony Martial,-1,541641
Marcus Rashford,-1,541641
Daniel James,-1,541641
Andreas Pereira,0,541641
Juan Mata,0,541641
Mason Greenwood,0,541641
Dean Henderson,-1,541642
John Egan,-1,541642
Jack O'Connell,-1,541642
Chris Basham,-1,541642
John Fleck,-1,541642
John Lundstram,-1,541642
Oliver Norwood,-1,541642
Enda Stevens,-1,541642
George Baldock,-1,541642
Lys Mousset,-1,541642
David McGoldrick,-1,541642
Muhamed Besic,0,541642
Oliver McBurnie,0,541642
Billy Sharp,0,541642
Lukasz Fabianski,-1,541634
Angelo Ogbonna,-1,541634
Aaron Cresswell,-1,541634
Fabián Balbuena,-1,541634
Declan Rice,-1,541634
Mark Noble,-1,541634
Arthur Masuaku,-1,541634
Pablo Zabaleta,-1,541634
Sébastian Haller,-1,541634
Manuel Lanzini,-1,541634
Felipe Anderson,-1,541634
David Martin,0,541634
Robert Snodgrass,0,541634
Pablo Fornals,0,541634
Bernd Leno,-1,541625
David Luiz,-1,541625
Sokratis Papastathopoulos,-1,541625
